"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:2fPvQfGQEZOKtJ9qXeL4x8","I Can Do It With a Broken Heart","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:5H7ixXZfsNMGbIE5OBSpcb","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2024-04-19","https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa","1","13","218004","https://p.scdn.co/mp3-preview/a05094a0d81b85df0b1aff524f89e01b27be8263?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USUG12401040","spotify:user:evebal","2024-07-15T21:21:12Z","pop","0.701","0.751","0","-8.39","1","0.0502","0.123","0","0.15","0.22","129.994","4","","Taylor Swift","C © 2024 Taylor Swift, P ℗ 2024 Taylor Swift"
"spotify:track:5WNfllr5vx9PWc3e5B4eYi","Plastic Jesus","spotify:artist:6fkGY2RJyI8UxNjMlDo9k1","Tia Blake","spotify:album:2JQDn2wgm2nLVxdWE0GJJa","Folksongs & Ballads","spotify:artist:6fkGY2RJyI8UxNjMlDo9k1","Tia Blake","1972","https://i.scdn.co/image/ab67616d0000b273ccdb8e452a061106c4ad3dd9","1","10","153693","https://p.scdn.co/mp3-preview/862f73266334514e2812fde4ba2952c3a6ef5c8b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","FRZ537100060","spotify:user:evebal","2024-07-15T21:21:12Z","american folk revival","0.58","0.167","10","-19.479","1","0.0304","0.962","0.0723","0.12","0.747","96.242","4","","Caravage","C Successif, P SFP / Caravage"
"spotify:track:69HzZ3ti9DLwb0GdWCGYSo","Moral of the Story","spotify:artist:6P5NO5hzJbuOqSdyPB7SJM","Ashe","spotify:album:5eCmZVM5Kspu2B1cyVdSqq","Ashlyn","spotify:artist:6P5NO5hzJbuOqSdyPB7SJM","Ashe","2021-05-07","https://i.scdn.co/image/ab67616d0000b273639c6811b5d0c6cfb145de3a","1","10","201016","https://p.scdn.co/mp3-preview/a96b7cb38c8b2f9ae37db5ed97896082c5e46277?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USQE91500884","spotify:user:evebal","2024-07-15T21:21:12Z","alt z","0.569","0.403","10","-8.618","1","0.0439","0.593","0.00000449","0.102","0.269","119.819","4","","Mom+Pop","C 2021 Mom+Pop, P 2021 Mom+Pop"
"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Good Luck, Babe!","spotify:artist:7GlBOeep6PqTfFi59PTUUN","Chappell Roan","spotify:album:1WAjjRMfZjEXtB0lQrAw6Q","Good Luck, Babe!","spotify:artist:7GlBOeep6PqTfFi59PTUUN","Chappell Roan","2024-04-05","https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7","1","1","218423","https://p.scdn.co/mp3-preview/c32614ea42a2331dda84e439bd438be7f15b8c70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","95","USUG12401967","spotify:user:evebal","2024-07-15T21:21:12Z","indie pop,pov: indie","0.7","0.582","11","-5.96","0","0.0356","0.0502","0","0.0881","0.785","116.712","4","","Chappell Roan PS/ Island","C © 2024 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc., P ℗ 2024 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc."
"spotify:track:2Za2mUwmQoSxWPscaY2vxl","Murder On The Dancefloor","spotify:artist:2cBh5lVMg222FFuRU7EfDE","Sophie Ellis-Bextor","spotify:album:0Mf0uNttnZvaQOKiECOBSn","Read My Lips","spotify:artist:2cBh5lVMg222FFuRU7EfDE","Sophie Ellis-Bextor","2002-01-01","https://i.scdn.co/image/ab67616d0000b2735c220c68056493c213084d0a","1","1","230013","https://p.scdn.co/mp3-preview/340bdf7b29f2725f0353cb77cc8f6996cdc9fbe8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","GBAKW0100229","spotify:user:evebal","2024-07-15T21:21:12Z","dance pop,europop,new wave pop","0.734","0.848","1","-5.285","0","0.0309","0.00312","0.0000116","0.313","0.863","117.31","4","","Polydor Records","C © 2002 Polydor Ltd. (UK), P ℗ 2002 Polydor Ltd. (UK)"
"spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV","invisible string","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:2fenSS68JI1h4Fo296JfGr","folklore","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2020-07-24","https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc","1","11","252880","https://p.scdn.co/mp3-preview/5c9093cc2de2113f8233092886941bd125796884?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USUG12002845","spotify:user:evebal","2024-07-15T21:21:12Z","pop","0.653","0.452","4","-11.143","0","0.055","0.838","0.0000773","0.108","0.45","83.433","4","","Taylor Swift","C © 2020 Taylor Swift, P ℗ 2020 Taylor Swift"
"spotify:track:46kspZSY3aKmwQe7O77fCC","we can't be friends (wait for your love)","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","spotify:album:71PfP4E9roOXAudea1aPGw","eternal sunshine","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","2024-03-08","https://i.scdn.co/image/ab67616d0000b273c75a14e746ffe2030e8cd5da","1","10","228639","https://p.scdn.co/mp3-preview/aa7d619d38c678b237b4131e77f05ecae504b84f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","USUM72317276","spotify:user:evebal","2024-07-15T21:21:12Z","pop","0.645","0.646","5","-8.334","1","0.0427","0.0615","0.0000304","0.074","0.295","115.842","4","","Republic Records","C © 2024 Republic Records, a division of UMG Recordings, Inc., P ℗ 2024 Republic Records, a division of UMG Recordings, Inc."
"spotify:track:75W3SngKzTuoQ94uLf3y82","How You Get The Girl (Taylor's Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:64LU4c1nfjz1t4VnGhagcg","1989 (Taylor's Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2023-10-26","https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac","1","10","247533","https://p.scdn.co/mp3-preview/0e057eedd2af4d9030dc4c71e43b0e9af6165adf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USUG12306681","spotify:user:evebal","2024-07-15T21:21:12Z","pop","0.761","0.67","5","-5.956","1","0.0537","0.00198","0.0000108","0.0873","0.519","120.014","4","","Taylor Swift","C © 2023 Taylor Swift, P ℗ 2023 Taylor Swift"
"spotify:track:4xdBrk0nFZaP54vvZj0yx7","HOT TO GO!","spotify:artist:7GlBOeep6PqTfFi59PTUUN","Chappell Roan","spotify:album:0EiI8ylL0FmWWpgHVTsZjZ","The Rise and Fall of a Midwest Princess","spotify:artist:7GlBOeep6PqTfFi59PTUUN","Chappell Roan","2023-09-22","https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6","1","7","184841","https://p.scdn.co/mp3-preview/75ffd47fee75208bb0bd42858de25e23b0b13091?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","USUG12305911","spotify:user:evebal","2024-07-15T21:21:12Z","indie pop,pov: indie","0.742","0.757","6","-4.981","1","0.0421","0.0187","0","0.305","0.957","139.982","4","","Chappell Roan PS/ Island","C © 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc., P ℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc."
"spotify:track:14uhiVl5NwPDCmlRUgo4l6","Love & War in Your Twenties","spotify:artist:0AV5z1x1RoOGeJWeJzziDz","Jordy Searcy","spotify:album:3GpYjmjSigXrSRG4aLjyg4","Dark in the City","spotify:artist:0AV5z1x1RoOGeJWeJzziDz","Jordy Searcy","2018-02-15","https://i.scdn.co/image/ab67616d0000b273d3bf5011717423495658659d","1","1","250547","https://p.scdn.co/mp3-preview/499c001e10d23aed18259081b6bf6995518bbb39?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","TCADM1850836","spotify:user:evebal","2024-07-15T21:21:12Z","indiecoustica","0.736","0.525","2","-9.694","1","0.0296","0.22","0.00153","0.127","0.529","102.986","4","","Nettwerk Music Group","C 2018 Nettwerk Music Group Inc. and Jordy Searcy Music, LLC., P 2018 Nettwerk Music Group Inc. and Jordy Searcy Music, LLC."
"spotify:track:0GegHVxeozw3rdjte45Bfx","White Winter Hymnal","spotify:artist:4EVpmkEwrLYEg6jIsiPMIb","Fleet Foxes","spotify:album:5GRnydamKvIeG46dycID6v","Fleet Foxes","spotify:artist:4EVpmkEwrLYEg6jIsiPMIb","Fleet Foxes","2008-06-03","https://i.scdn.co/image/ab67616d0000b2733818b4c636e2a7fdea3bf965","1","2","147026","https://p.scdn.co/mp3-preview/4621bf371a66cee3a40a5b5c2fee5c7d1cb627d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USSUB0877702","spotify:user:evebal","2024-07-15T21:21:12Z","chamber pop,folk,indie folk,indie rock,indietronica,modern rock,seattle indie,singer-songwriter,stomp and holler","0.628","0.5","6","-9.66","0","0.0268","0.44","0","0.244","0.68","124.932","4","","Sub Pop Records","C 2008 Sub Pop Records, P 2008 Sub Pop Records"
"spotify:track:3MytWN8L7shNYzGl4tAKRp","Sparks Fly (Taylor’s Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:5AEDGbliTTfjOB8TSm1sxt","Speak Now (Taylor's Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2023-07-07","https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481","1","2","261230","https://p.scdn.co/mp3-preview/44e5455831dbd23024d016c77f630c619764ece3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USUG12302074","spotify:user:evebal","2024-07-15T21:21:12Z","pop","0.605","0.769","5","-2.413","1","0.032","0.0241","0","0.0936","0.366","114.921","4","","Taylor Swift","C © 2023 Taylor Swift, P ℗ 2023 Taylor Swift"
"spotify:track:52XDumqYDUXX16R7FM5fpV","It's Been a Long, Long Time (with Harry James & His Orchestra)","spotify:artist:0EYASMyi33J1ywBDgei1II, spotify:artist:5MpELOfAiq7aIBTij30phD","Kitty Kallen, Harry James","spotify:album:3XY108i3c6uQg4b9GABoyi","Best Of The Big Bands","spotify:artist:5MpELOfAiq7aIBTij30phD","Harry James","1990-06-19","https://i.scdn.co/image/ab67616d0000b27395bba6df81c05c5dc25b898c","1","9","203773","https://p.scdn.co/mp3-preview/12e52a9c36125efa5e24c432ce723ebcdf5d6b10?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USSM19925938","spotify:user:evebal","2024-07-15T21:21:12Z","torch song,big band,jazz trumpet,swing","0.272","0.219","0","-9.767","1","0.0305","0.938","0.00086","0.263","0.374","74.697","4","","Columbia","P Originally released 1939, 1941, 1942, 1945, 1946, 1948. All rights reserved by SONY BMG MUSIC ENTERTAINMENT. Originally released prior to 1972. All rights reserved by SONY BMG MUSIC ENTERTAINMENT. (P) 1990, 2007 SONY BMG MUSIC ENTERTAINMENT."
"spotify:track:0fO1pBw5d9elBhAo0OleA0","7 Weeks & 3 Days","spotify:artist:2fswC3Le1wbUHa9AYEhRyi","yungatita","spotify:album:6Uu6tRaJ9LRAXHhgRY3pa9","Over You","spotify:artist:2fswC3Le1wbUHa9AYEhRyi","yungatita","2020-01-03","https://i.scdn.co/image/ab67616d0000b273d7af415c644ea60a00cb97e6","1","3","194000","https://p.scdn.co/mp3-preview/a3a9a47bc780cc1a62a7c7c6ca2b6bc468807a14?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USA2P1963750","spotify:user:evebal","2024-07-15T21:21:12Z","weirdcore","0.614","0.734","11","-8.834","0","0.0277","0.24","0.122","0.227","0.662","129.974","4","","Counter Culture Records","C 2021 2021 Counter Culture Records, P 2021 2021 Counter Culture Records"
"spotify:track:0Z7nGFVCLfixWctgePsRk9","TEXAS HOLD 'EM","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","spotify:album:6cBlaud5JVmPjkjxnwIMLx","TEXAS HOLD 'EM","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2024-02-11","https://i.scdn.co/image/ab67616d0000b27349188fe723e4734b391f5162","1","1","233456","https://p.scdn.co/mp3-preview/0a69f787920bde0a0e1d17af762695ad3cc9d99b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USSM12401302","spotify:user:evebal","2024-07-15T21:21:12Z","pop,r&b","0.727","0.711","2","-6.549","1","0.078","0.582","0","0.158","0.375","110.012","4","","Parkwood Entertainment/Columbia","P (P) 2024 Parkwood Entertainment LLC, under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:7uo2L5FAja3pWIBa3HJVeC","could you love me while i hate myself","spotify:artist:502gYHkFCtLzBIcU4ctPLd","Zeph","spotify:album:6qf1Qjmib5fOTb18Ju6uA9","scared of everything","spotify:artist:502gYHkFCtLzBIcU4ctPLd","Zeph","2021-10-15","https://i.scdn.co/image/ab67616d0000b273f57666c56656124925d82fed","1","4","60333","https://p.scdn.co/mp3-preview/5a93ebfa57bfccb36a79d12e6ef8a26a4775126c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","QM24S2106218","spotify:user:evebal","2024-07-15T21:21:12Z","gen z singer-songwriter","0.68","0.406","9","-11.313","1","0.0414","0.782","0.00019","0.11","0.551","119.901","4","","Neon Gold Records","P 2021 Neon Gold Records"
"spotify:track:61iGwqhbDwkXanVo5LwJyF","I Wanted to Leave","spotify:artist:6AyATGg7mDgBlZ4N5uNog0","SYML","spotify:album:5MiRZqeTOp7PqdgoTFwEav","I Wanted to Leave","spotify:artist:6AyATGg7mDgBlZ4N5uNog0, spotify:artist:1tXDFZbje7UGfRIQ2C7xXu","SYML, Rishab Rikhiram Sharma","2022-12-23","https://i.scdn.co/image/ab67616d0000b27371ad1ae58ec75403073d67c5","1","2","203911","https://p.scdn.co/mp3-preview/b1ffcde6997bf4512e1ba44326a4fb3456e5c602?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","CAN112000416","spotify:user:evebal","2024-07-15T21:21:12Z","modern indie pop","0.486","0.0619","8","-19.543","1","0.0375","0.989","0.895","0.111","0.273","170.278","3","","Nettwerk Music Group","C 2022 SYML under exclusive license to Nettwerk Music Group Inc., P 2022 SYML under exclusive license to Nettwerk Music Group Inc."
"spotify:track:1l2Xmg54EUr3TDzNIaCr1z","Coat of Many Colors","spotify:artist:32vWCbZh0xZ4o9gkz4PsEU","Dolly Parton","spotify:album:17CT6ru3CyDXAi6xVaSUzg","Coat Of Many Colors","spotify:artist:32vWCbZh0xZ4o9gkz4PsEU","Dolly Parton","1971","https://i.scdn.co/image/ab67616d0000b2735eedc4901818fe24d8645672","1","1","183666","https://p.scdn.co/mp3-preview/cae14ef2759b99d2f29fd0a3958ac63d31da4d0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USRN17100007","spotify:user:evebal","2024-07-15T21:21:12Z","classic country pop,country,country dawn","0.624","0.257","5","-13.341","1","0.0444","0.93","0.0000756","0.138","0.681","85.617","4","","Buddha Records","P (P) 1971 Sony Music Entertainment"
"spotify:track:46Nz7uguhTyUWOXhRBbzxa","Wildflowers","spotify:artist:331QVEZKK1yz5KhYiR2pBj","The Wailin' Jennys","spotify:album:119HRNCY7xfA3R218gtspV","Fifteen","spotify:artist:331QVEZKK1yz5KhYiR2pBj","The Wailin' Jennys","2017-10-27","https://i.scdn.co/image/ab67616d0000b273292e9db172a24b060a39e9d0","1","2","222704","https://p.scdn.co/mp3-preview/686199ecd0cb9e037a92f4705dfd95b21dc0402c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USRHR1730502","spotify:user:evebal","2024-07-15T21:21:12Z","ectofolk,folk,manitoba indie,progressive bluegrass,women's music","0.474","0.213","11","-11.677","1","0.028","0.853","0.0000031","0.241","0.353","84.962","4","","Red House Records","C 2017 Red House Records, P 2017 Red House Records"
"spotify:track:147jTPnoWjZnbF6r7NFnsI","Bury Me Beneath The Willow - from The Hunger Games: The Ballad of Songbirds & Snakes","spotify:artist:4LX0KCPnH7gvxEbVXqXmAE","Molly Tuttle","spotify:album:2yHTMVFGHODKJOjVL1hLgk","The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By)","spotify:artist:1McMsnEElThX1knmY4oliG, spotify:artist:1q9hWC9JAJXjXwZN9aDKW3, spotify:artist:4SfGzWmeoNPKIOmiyc7Pav","Olivia Rodrigo, Rachel Zegler, Flatland Cavalry","2023-11-17","https://i.scdn.co/image/ab67616d0000b27322ad9f1afdbeeceaf0c91686","1","7","222089","https://p.scdn.co/mp3-preview/ec49450ad05342c6804e47116f86a33d6e4af6d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USUM72317046","spotify:user:evebal","2024-07-15T21:21:12Z","folk,new americana,progressive bluegrass","0.56","0.493","0","-7.909","1","0.0304","0.849","0.000015","0.339","0.777","89.863","4","","Lions Gate Entertainment Inc. under exclusive license to Geffen Records","C © 2023 Lions Gate Entertainment Inc., under exclusive license to Geffen Records, P ℗ 2023 Lions Gate Entertainment Inc., under exclusive license to Geffen Records"
"spotify:track:0atcsZJLVizvrYqKROm9YG","Bury Me Beneath the Willow","spotify:artist:5s6TJEuHTr9GR894wc6VfP","Emmylou Harris","spotify:album:30G0wZ4DZ92sz1FiFGel7r","Orthophonic Joy: The 1927 Bristol Sessions Revisited","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-05-08","https://i.scdn.co/image/ab67616d0000b2736aaaf38faf27aa4dfe68301c","1","4","198786","https://p.scdn.co/mp3-preview/d27790960c0e538561ef3f906820cd88982436a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USQX91500621","spotify:user:evebal","2024-07-15T21:21:12Z","country rock,folk,lilith,melancholia,singer-songwriter","0.535","0.607","0","-7.435","1","0.0251","0.561","0.0000259","0.584","0.786","96.817","4","","Legacy Recordings","P (P) 2015 Birthplace of Country Music, Inc."
"spotify:track:1Ukxccao1BlWrPhYkcXbwZ","From The Start","spotify:artist:7gW0r5CkdEUMm42w9XpyZO","Laufey","spotify:album:1BOZNMzXTIkz8nUfGCxfpe","From The Start","spotify:artist:7gW0r5CkdEUMm42w9XpyZO","Laufey","2023-05-11","https://i.scdn.co/image/ab67616d0000b27310ee65ae464018c19c8e8ab4","1","1","169573","https://p.scdn.co/mp3-preview/21ae8b2903053d51938dd8dc0f74bad325411344?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","QM6N22309399","spotify:user:evebal","2024-07-15T21:21:12Z","gen z singer-songwriter","0.664","0.405","1","-7.413","1","0.08","0.877","0.000765","0.11","0.743","81.89","3","","Laufey","C (C) 2023 Vingolf Recordings under exclusive license to AWAL Recordings America, Inc., P (P) 2023 Vingolf Recordings under exclusive license to AWAL Recordings America, Inc."
"spotify:track:2hPGC3ZuGsJUF1ixwzNMU6","Good To Be","spotify:artist:11p2E654TTU8e0nZWBR4AL","Mark Ambor","spotify:album:0GBpszNiUBiRAKZoCRb9KW","Good To Be","spotify:artist:11p2E654TTU8e0nZWBR4AL","Mark Ambor","2023-10-17","https://i.scdn.co/image/ab67616d0000b273c8effa01f286697d4282b399","1","1","147166","https://p.scdn.co/mp3-preview/e418243043810eaa9c7d2a59e0e712ca4df81c64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QM24S2307335","spotify:user:evebal","2024-07-15T21:21:12Z","singer-songwriter pop","0.656","0.731","4","-5.861","1","0.0278","0.575","0.00111","0.397","0.376","94.009","4","","Mark Ambor, LLC in partnership with Hundred Days Records","P 2023 Mark Ambor, LLC in partnership with Hundred Days Records"
"spotify:track:0cRuocQnySYHxzgva3k2ai","Love Me For What I Am","spotify:artist:1eEfMU2AhEo7XnKgL7c304","Carpenters","spotify:album:0ESCnyuOCpztPojn8m0uqi","Horizon","spotify:artist:1eEfMU2AhEo7XnKgL7c304","Carpenters","1975-06-06","https://i.scdn.co/image/ab67616d0000b27330e5af0ab55dbfa49af947a2","1","9","210266","https://p.scdn.co/mp3-preview/f80fbefa93100fa04dd8edfe78a703af2b962800?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USAM17500082","spotify:user:evebal","2024-07-15T21:21:12Z","adult standards,mellow gold,soft rock","0.362","0.181","1","-15.216","1","0.0451","0.866","0","0.186","0.265","146.353","4","","A&M","C © 1975 UMG Recordings, Inc., P ℗ 1975 UMG Recordings, Inc."
"spotify:track:3j44bmK77RfT7kvFNtZBgw","Slider (From ""Super Mario 64"")","spotify:artist:62X5stZWsVf0RbDFIr3Q6o","Chiptune Classic","spotify:album:3E8CPUQENCEqrMSRlDnyYA","Super Mario 64 Chiptunes","spotify:artist:62X5stZWsVf0RbDFIr3Q6o","Chiptune Classic","2020-11-16","https://i.scdn.co/image/ab67616d0000b273add6e9d51a40352a2335bd21","1","1","164851","https://p.scdn.co/mp3-preview/6be1655e8b8ca32a8ef50465775d4b7d0e3ba153?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","QZGWX2057466","spotify:user:evebal","2024-07-15T21:21:12Z","","0.423","0.907","2","-6.055","1","0.0396","0.0419","0.289","0.0927","0.504","168.003","4","","Chiptune Classic","C 2020 Laconia Entertainment, P 2020 Laconia Entertainment"
"spotify:track:27876bQcDNkZhWqvF0zfFN","Wildflowers - 2015 Remaster","spotify:artist:32vWCbZh0xZ4o9gkz4PsEU, spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc, spotify:artist:5s6TJEuHTr9GR894wc6VfP","Dolly Parton, Linda Ronstadt, Emmylou Harris","spotify:album:4sQEu1QnbFvtYItC4mQSO4","Trio (2016 Remaster)","spotify:artist:32vWCbZh0xZ4o9gkz4PsEU, spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc, spotify:artist:5s6TJEuHTr9GR894wc6VfP","Dolly Parton, Linda Ronstadt, Emmylou Harris","1987-03-03","https://i.scdn.co/image/ab67616d0000b273cb1f86c385af02a0005f3aae","1","5","216573","https://p.scdn.co/mp3-preview/e9122cfd3906c9571311307f576e155823052788?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USWB11506585","spotify:user:evebal","2024-07-15T21:21:12Z","classic country pop,country,country dawn,country rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock,country rock,folk,lilith,melancholia,singer-songwriter","0.609","0.368","10","-13.338","1","0.0294","0.762","0.00000628","0.335","0.618","90.373","4","","Rhino/Warner Records","C © 1999 Asylum Records, P ℗ 1999 Asylum Records. Marketed by Rhino Entertainment Company, a Warner Music Group Company."
"spotify:track:32fSZSbxeVoiZShMQKLc6Z","My Kink Is Karma","spotify:artist:7GlBOeep6PqTfFi59PTUUN","Chappell Roan","spotify:album:0EiI8ylL0FmWWpgHVTsZjZ","The Rise and Fall of a Midwest Princess","spotify:artist:7GlBOeep6PqTfFi59PTUUN","Chappell Roan","2023-09-22","https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6","1","8","222578","https://p.scdn.co/mp3-preview/d770f6504c24096adf8554fb36bdd71880d36a13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USUG12302737","spotify:user:evebal","2024-07-15T21:21:12Z","indie pop,pov: indie","0.555","0.599","2","-5.695","1","0.052","0.00925","0","0.102","0.415","86.727","4","","Chappell Roan PS/ Island","C © 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc., P ℗ 2023 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc."
